,Airline,Departure_time,Time_of_arrival,Duration,Source,Destination,Meal_availability,Number_of_stops,Price
1271,Vistara,12:15,13:50,25h 35m,Mumbai,Goa,No Meal Fare,2 Stop(s),"13,586"
1272,Vistara,19:45,10:55,15h 10m,Mumbai,Goa,Free Meal,1 Stop,"13,713"
1273,Vistara,19:45,13:50,18h 05m,Mumbai,Goa,Free Meal,1 Stop,"13,713"
1274,Vistara,19:45,19:50,24h 05m,Mumbai,Goa,Free Meal,1 Stop,"13,713"
1275,Vistara,07:30,13:50,6h 20m,Mumbai,Goa,Free Meal,1 Stop,"14,028"
1276,Vistara,07:30,19:50,12h 20m,Mumbai,Goa,Free Meal,1 Stop,"14,028"
1277,Vistara,19:15,13:50,18h 35m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1278,Vistara,11:25,10:55,23h 30m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1279,Vistara,11:25,10:55,23h 30m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1280,Vistara,19:15,19:50,24h 35m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1281,Vistara,19:15,19:50,24h 35m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1282,Vistara,11:25,13:50,26h 25m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1283,Vistara,11:25,13:50,26h 25m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1284,Vistara,11:25,13:50,26h 25m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1285,Vistara,06:55,10:55,28h 00m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1286,Vistara,06:55,10:55,28h 00m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1287,Vistara,06:55,13:50,30h 55m,Mumbai,Goa,No Meal Fare,2 Stop(s),"14,398"
1288,Vistara,08:45,19:50,11h 05m,Mumbai,Goa,Free Meal,1 Stop,"14,553"
1289,Air India,08:00,14:40,6h 40m,Mumbai,Goa,Free Meal,1 Stop,"23,583"
1290,Air India,07:05,14:40,7h 35m,Mumbai,Goa,Free Meal,2 Stop(s),"23,583"
1291,Air India,07:00,14:40,7h 40m,Mumbai,Goa,Free Meal,1 Stop,"24,003"
1292,Air India,05:35,14:40,9h 05m,Mumbai,Goa,No Meal Fare,2 Stop(s),"27,468"
1293,Air Asia,12:15,01:35,13h 20m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,409"
1294,SpiceJet,05:05,07:40,2h 35m,Mumbai,Kolkata,eCash 250,Non Stop,"7,412"
1295,SpiceJet,19:40,22:15,2h 35m,Mumbai,Kolkata,eCash 250,Non Stop,"7,412"
1296,Go First,07:40,10:20,2h 40m,Mumbai,Kolkata,eCash 250,Non Stop,"7,412"
1297,Go First,21:00,23:40,2h 40m,Mumbai,Kolkata,eCash 250,Non Stop,"7,412"
1298,Go First,16:10,21:55,5h 45m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,412"
1299,Go First,15:45,23:05,7h 20m,Mumbai,Kolkata,eCash 250,1 Stop,"7,412"
1300,Go First,22:15,07:50,9h 35m,Mumbai,Kolkata,eCash 250,1 Stop,"7,412"
1301,Go First,22:15,08:05,9h 50m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,412"
1302,Go First,20:40,07:50,11h 10m,Mumbai,Kolkata,eCash 250,1 Stop,"7,412"
1303,Go First,19:20,07:50,12h 30m,Mumbai,Kolkata,eCash 250,1 Stop,"7,412"
1304,Go First,06:05,19:55,13h 50m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,412"
1305,Go First,18:05,08:05,14h 00m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,412"
1306,Go First,15:45,07:50,16h 05m,Mumbai,Kolkata,eCash 250,1 Stop,"7,412"
1307,SpiceJet,21:20,00:15,26h 55m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,412"
1308,IndiGo,17:35,20:05,2h 30m,Mumbai,Kolkata,eCash 250,Non Stop,"7,413"
1309,Vistara,07:05,09:45,2h 40m,Mumbai,Kolkata,Free Meal,Non Stop,"7,413"
1310,Vistara,17:00,19:45,2h 45m,Mumbai,Kolkata,Free Meal,Non Stop,"7,413"
1311,IndiGo,16:25,21:30,5h 05m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1312,IndiGo,10:35,15:55,5h 20m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1313,IndiGo,13:40,19:10,5h 30m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1314,IndiGo,16:25,22:40,6h 15m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1315,IndiGo,07:20,15:55,8h 35m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1316,IndiGo,10:35,19:15,8h 40m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1317,IndiGo,13:45,22:40,8h 55m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1318,IndiGo,21:25,07:35,10h 10m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1319,IndiGo,08:55,19:10,10h 15m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1320,IndiGo,12:05,22:40,10h 35m,Mumbai,Kolkata,No Meal Fare,1 Stop,"7,413"
1321,Air Asia,16:40,19:20,2h 40m,Mumbai,Kolkata,eCash 250,Non Stop,"7,414"
1322,Vistara,14:00,16:55,2h 55m,Mumbai,Kolkata,Free Meal,Non Stop,"7,833"
1323,IndiGo,08:15,19:50,11h 35m,Mumbai,Kolkata,No Meal Fare,1 Stop,"8,059"
1324,IndiGo,19:35,22:20,2h 45m,Mumbai,Kolkata,eCash 250,Non Stop,"8,253"
1325,IndiGo,01:40,04:15,2h 35m,Mumbai,Kolkata,eCash 250,Non Stop,"8,673"
1326,IndiGo,06:00,08:45,2h 45m,Mumbai,Kolkata,eCash 250,Non Stop,"8,673"
1327,IndiGo,07:30,10:20,2h 50m,Mumbai,Kolkata,eCash 250,Non Stop,"8,673"
1328,IndiGo,08:15,14:20,6h 05m,Mumbai,Kolkata,No Meal Fare,1 Stop,"8,705"
1329,IndiGo,13:45,21:30,7h 45m,Mumbai,Kolkata,No Meal Fare,1 Stop,"8,831"
1330,IndiGo,12:05,21:30,9h 25m,Mumbai,Kolkata,No Meal Fare,1 Stop,"8,831"
1331,IndiGo,10:35,21:30,10h 55m,Mumbai,Kolkata,No Meal Fare,1 Stop,"8,831"
1332,Air India,05:45,16:00,10h 15m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"8,988"
1333,IndiGo,13:45,19:15,5h 30m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,350"
1334,IndiGo,21:25,08:30,11h 05m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,350"
1335,IndiGo,13:45,16:25,2h 40m,Mumbai,Kolkata,eCash 250,Non Stop,"9,513"
1336,Go First,11:50,21:55,10h 05m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"9,697"
1337,Go First,07:00,21:55,14h 55m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"9,697"
1338,Vistara,11:55,16:55,5h 00m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1339,Vistara,10:25,16:55,6h 30m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1340,Vistara,15:45,22:45,7h 00m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1341,Vistara,11:55,19:35,7h 40m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1342,Vistara,14:40,22:45,8h 05m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1343,Vistara,10:25,19:35,9h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1344,Vistara,22:45,08:20,9h 35m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,879"
1345,Vistara,21:55,08:20,10h 25m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,879"
1346,Vistara,11:55,22:45,10h 50m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1347,Vistara,22:45,09:35,10h 50m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1348,Vistara,21:55,09:35,11h 40m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1349,Vistara,10:25,22:45,12h 20m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1350,Vistara,15:45,08:20,16h 35m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,879"
1351,Vistara,14:40,08:20,17h 40m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,879"
1352,Vistara,15:45,09:35,17h 50m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1353,Vistara,22:45,16:55,18h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"9,879"
1354,IndiGo,07:20,12:35,5h 15m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,881"
1355,IndiGo,12:05,19:15,7h 10m,Mumbai,Kolkata,No Meal Fare,1 Stop,"9,933"
1356,Vistara,17:30,22:45,5h 15m,Mumbai,Kolkata,Free Meal,1 Stop,"10,058"
1357,Vistara,20:55,08:20,11h 25m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,058"
1358,Vistara,20:55,09:35,12h 40m,Mumbai,Kolkata,Free Meal,1 Stop,"10,058"
1359,Vistara,17:30,08:20,14h 50m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,058"
1360,Air India,17:15,14:30,21h 15m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,143"
1361,Air India,21:15,08:05,10h 50m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,353"
1362,Air India,19:25,08:05,12h 40m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,353"
1363,Air India,05:45,08:05,26h 20m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,353"
1364,Air India,05:20,13:50,8h 30m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,668"
1365,IndiGo,10:55,19:25,8h 30m,Mumbai,Kolkata,No Meal Fare,1 Stop,"10,773"
1366,Air India,16:55,09:10,16h 15m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,469"
1367,Air India,16:55,19:10,26h 15m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,469"
1368,Air India,15:40,22:20,6h 40m,Mumbai,Kolkata,Free Meal,2 Stop(s),"11,508"
1369,Air India,08:00,22:20,14h 20m,Mumbai,Kolkata,Free Meal,1 Stop,"11,508"
1370,Air India,07:05,22:20,15h 15m,Mumbai,Kolkata,Free Meal,2 Stop(s),"11,508"
1371,Air India,19:20,09:10,13h 50m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,617"
1372,Air India,05:45,22:20,16h 35m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,617"
1373,Air India,19:20,19:10,23h 50m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,617"
1374,Air India,05:45,09:10,27h 25m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,617"
1375,Air India,05:45,09:10,27h 25m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"11,617"
1376,Air India,19:00,09:10,14h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"11,928"
1377,Air India,18:00,09:10,15h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"11,928"
1378,Air India,07:00,22:20,15h 20m,Mumbai,Kolkata,Free Meal,1 Stop,"11,928"
1379,Air India,15:40,09:10,17h 30m,Mumbai,Kolkata,Free Meal,2 Stop(s),"11,928"
1380,Air India,19:00,19:10,24h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"11,928"
1381,Air India,18:00,19:10,25h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"11,928"
1382,IndiGo,12:55,22:45,9h 50m,Mumbai,Kolkata,No Meal Fare,1 Stop,"11,933"
1383,IndiGo,17:45,22:45,5h 00m,Mumbai,Kolkata,No Meal Fare,1 Stop,"12,143"
1384,Vistara,12:15,19:35,7h 20m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"12,336"
1385,Vistara,12:15,22:45,10h 30m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"12,336"
1386,Vistara,12:15,08:20,20h 05m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"12,336"
1387,Air India,05:45,19:10,13h 25m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"12,541"
1388,Air India,19:20,19:10,23h 50m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"12,541"
1389,Air India,08:00,19:10,11h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"13,188"
1390,Air India,07:05,19:10,12h 05m,Mumbai,Kolkata,Free Meal,2 Stop(s),"13,188"
1391,Air India,07:00,19:10,12h 10m,Mumbai,Kolkata,Free Meal,1 Stop,"13,608"
1392,Vistara,16:05,19:35,27h 30m,Mumbai,Kolkata,Free Meal,2 Stop(s),"14,658"
1393,Vistara,09:30,19:35,10h 05m,Mumbai,Kolkata,Free Meal,2 Stop(s),"15,708"
1394,Vistara,09:05,16:55,7h 50m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"16,487"
1395,Vistara,07:00,16:55,9h 55m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"16,487"
1396,Vistara,06:55,16:55,10h 00m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"18,228"
1397,Go First,08:30,21:55,13h 25m,Mumbai,Kolkata,No Meal Fare,1 Stop,"19,041"
1398,Air India,06:10,08:50,2h 40m,Mumbai,Kolkata,Free Meal,Non Stop,"20,328"
1399,Air India,20:30,23:15,2h 45m,Mumbai,Kolkata,Free Meal,Non Stop,"20,328"
1400,Air India,09:50,21:05,11h 15m,Mumbai,Kolkata,No Meal Fare,2 Stop(s),"20,656"
1401,Go First,16:10,18:00,1h 50m,Mumbai,Jaipur,No Meal Fare,Non Stop,"5,102"
1402,Go First,06:05,11:35,5h 30m,Mumbai,Jaipur,No Meal Fare,1 Stop,"5,102"
1403,Go First,11:50,19:15,7h 25m,Mumbai,Jaipur,No Meal Fare,1 Stop,"5,102"
1404,Go First,21:00,07:40,10h 40m,Mumbai,Jaipur,eCash 250,1 Stop,"5,102"
1405,Go First,07:00,19:15,12h 15m,Mumbai,Jaipur,No Meal Fare,1 Stop,"5,102"
1406,Go First,22:15,11:35,13h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"5,102"
1407,IndiGo,18:25,20:20,1h 55m,Mumbai,Jaipur,No Meal Fare,Non Stop,"5,103"
1408,IndiGo,15:25,17:15,1h 50m,Mumbai,Jaipur,No Meal Fare,Non Stop,"5,208"
1409,IndiGo,05:00,06:45,1h 45m,Mumbai,Jaipur,No Meal Fare,Non Stop,"5,313"
1410,Air Asia,07:10,09:05,1h 55m,Mumbai,Jaipur,No Meal Fare,Non Stop,"5,628"
1411,IndiGo,21:25,23:15,1h 50m,Mumbai,Jaipur,No Meal Fare,Non Stop,"5,838"
1412,Go First,08:30,10:20,1h 50m,Mumbai,Jaipur,No Meal Fare,Non Stop,"6,258"
1413,Air India,08:00,13:25,5h 25m,Mumbai,Jaipur,No Meal Fare,1 Stop,"7,584"
1414,Air India,08:00,14:00,6h 00m,Mumbai,Jaipur,No Meal Fare,1 Stop,"7,584"
1415,Air India,07:05,13:25,6h 20m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"7,584"
1416,Air India,07:00,13:25,6h 25m,Mumbai,Jaipur,No Meal Fare,1 Stop,"7,584"
1417,Air India,07:05,14:00,6h 55m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"7,584"
1418,Air India,07:00,14:00,7h 00m,Mumbai,Jaipur,No Meal Fare,1 Stop,"7,584"
1419,IndiGo,07:45,16:55,9h 10m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,148"
1420,IndiGo,09:35,16:55,7h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,358"
1421,IndiGo,14:25,18:35,4h 10m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,673"
1422,IndiGo,16:05,21:25,5h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,883"
1423,IndiGo,14:45,21:25,6h 40m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,883"
1424,IndiGo,11:05,19:05,8h 00m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,883"
1425,IndiGo,11:05,21:25,10h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,883"
1426,IndiGo,10:00,18:35,8h 35m,Mumbai,Jaipur,No Meal Fare,1 Stop,"8,988"
1427,IndiGo,13:50,19:05,5h 15m,Mumbai,Jaipur,No Meal Fare,1 Stop,"9,146"
1428,IndiGo,13:50,21:25,7h 35m,Mumbai,Jaipur,No Meal Fare,1 Stop,"9,146"
1429,IndiGo,06:05,13:25,7h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"9,723"
1430,IndiGo,04:45,13:25,8h 40m,Mumbai,Jaipur,No Meal Fare,1 Stop,"9,723"
1431,IndiGo,07:05,13:25,6h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"9,986"
1432,Air India,11:10,13:15,2h 05m,Mumbai,Jaipur,Free Meal,Non Stop,"10,038"
1433,IndiGo,09:15,19:05,9h 50m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,091"
1434,IndiGo,08:15,19:05,10h 50m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,091"
1435,IndiGo,09:15,13:25,4h 10m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,931"
1436,IndiGo,08:15,13:25,5h 10m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,931"
1437,Air India,19:00,08:20,13h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,931"
1438,Air India,18:00,08:20,14h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,931"
1439,Air India,15:40,08:20,16h 40m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"10,931"
1440,Air India,08:00,08:20,24h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"10,931"
1441,Air India,05:35,13:25,7h 50m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"11,154"
1442,Air India,05:35,14:00,8h 25m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"11,154"
1443,Air India,07:00,08:20,25h 20m,Mumbai,Jaipur,No Meal Fare,1 Stop,"11,351"
1444,IndiGo,22:10,08:40,10h 30m,Mumbai,Jaipur,No Meal Fare,1 Stop,"11,561"
1445,Air India,17:15,09:20,16h 05m,Mumbai,Jaipur,No Meal Fare,1 Stop,"12,138"
1446,Air India,09:30,09:20,23h 50m,Mumbai,Jaipur,No Meal Fare,1 Stop,"12,138"
1447,Air India,06:15,09:20,27h 05m,Mumbai,Jaipur,No Meal Fare,1 Stop,"12,138"
1448,Air India,08:20,08:20,24h 00m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"14,124"
1449,Air Asia,20:50,11:20,14h 30m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"14,130"
1450,Air India,19:25,08:20,12h 55m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"14,816"
1451,Air India,08:20,08:20,24h 00m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"15,856"
1452,Air India,08:00,09:20,25h 20m,Mumbai,Jaipur,Free Meal,2 Stop(s),"16,236"
1453,Air India,07:05,09:20,26h 15m,Mumbai,Jaipur,Free Meal,3 Stop(s),"16,236"
1454,Air India,09:50,08:20,22h 30m,Mumbai,Jaipur,No Meal Fare,2 Stop(s),"24,541"
1455,Go First,17:20,19:40,2h 20m,Mumbai,Lucknow,eCash 250,Non Stop,"5,942"
1456,Go First,10:40,13:05,2h 25m,Mumbai,Lucknow,eCash 250,Non Stop,"5,942"
1457,Go First,15:45,20:45,5h 00m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1458,Go First,22:15,06:00,7h 45m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1459,Go First,20:40,06:00,9h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1460,Go First,22:15,08:15,10h 00m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1461,Go First,19:20,06:00,10h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1462,Go First,22:15,10:00,11h 45m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1463,Go First,06:00,18:45,12h 45m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1464,Go First,20:40,10:00,13h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1465,Go First,18:05,08:15,14h 10m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1466,Go First,15:45,06:00,14h 15m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1467,Go First,19:20,10:00,14h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1468,Go First,06:00,20:45,14h 45m,Mumbai,Lucknow,No Meal Fare,1 Stop,"5,942"
1469,IndiGo,10:35,15:35,5h 00m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1470,IndiGo,11:05,16:15,5h 10m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1471,IndiGo,13:50,19:50,6h 00m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1472,IndiGo,13:45,20:40,6h 55m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1473,IndiGo,12:05,20:40,8h 35m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1474,IndiGo,04:45,13:25,8h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1475,IndiGo,11:05,19:50,8h 45m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1476,IndiGo,10:35,20:40,10h 05m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,431"
1477,IndiGo,16:15,20:45,4h 30m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,920"
1478,IndiGo,11:15,18:40,7h 25m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,920"
1479,IndiGo,13:20,20:45,7h 25m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,920"
1480,IndiGo,10:05,18:40,8h 35m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,920"
1481,IndiGo,09:00,18:40,9h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,920"
1482,IndiGo,06:05,16:15,10h 10m,Mumbai,Lucknow,No Meal Fare,1 Stop,"6,920"
1483,IndiGo,17:00,19:10,2h 10m,Mumbai,Lucknow,eCash 250,Non Stop,"7,098"
1484,IndiGo,19:50,22:00,2h 10m,Mumbai,Lucknow,eCash 250,Non Stop,"7,098"
1485,IndiGo,11:30,13:40,2h 10m,Mumbai,Lucknow,eCash 250,Non Stop,"7,630"
1486,IndiGo,14:45,19:50,5h 05m,Mumbai,Lucknow,No Meal Fare,1 Stop,"7,896"
1487,Vistara,10:25,14:50,4h 25m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,451"
1488,Vistara,22:45,14:50,16h 05m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1489,Vistara,21:55,14:50,16h 55m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1490,Vistara,20:55,14:50,17h 55m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1491,Vistara,18:30,14:50,20h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1492,Vistara,17:30,14:50,21h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1493,Vistara,15:45,14:50,23h 05m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1494,Vistara,14:40,14:50,24h 10m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1495,Vistara,11:55,14:50,26h 55m,Mumbai,Lucknow,No Meal Fare,1 Stop,"8,987"
1496,Air India,08:00,19:40,11h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,201"
1497,Air India,07:05,19:40,12h 35m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"9,201"
1498,Air India,07:00,19:40,12h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,201"
1499,Air India,19:00,19:40,24h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,201"
1500,Air India,18:00,19:40,25h 40m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,201"
1501,Air India,15:40,19:40,28h 00m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"9,201"
1502,IndiGo,11:05,17:35,6h 30m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,361"
1503,Vistara,19:45,14:50,19h 05m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,433"
1504,Air India,05:45,19:40,13h 55m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"9,538"
1505,Air India,19:20,19:40,24h 20m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"9,538"
1506,Air India,05:45,19:40,37h 55m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"9,538"
1507,IndiGo,16:05,21:35,5h 30m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,828"
1508,IndiGo,14:45,21:35,6h 50m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,828"
1509,IndiGo,07:05,16:15,9h 10m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,849"
1510,Vistara,07:30,14:50,7h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"9,969"
1511,Go First,20:00,07:35,11h 35m,Mumbai,Lucknow,No Meal Fare,1 Stop,"10,011"
1512,IndiGo,13:50,21:35,7h 45m,Mumbai,Lucknow,No Meal Fare,1 Stop,"10,091"
1513,Air India,19:20,19:40,24h 20m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"10,231"
1514,IndiGo,07:05,17:35,10h 30m,Mumbai,Lucknow,No Meal Fare,1 Stop,"10,301"
1515,Air India,16:55,19:40,26h 45m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"10,314"
1516,Air India,14:20,19:40,29h 20m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"10,314"
1517,IndiGo,08:15,16:15,8h 00m,Mumbai,Lucknow,No Meal Fare,1 Stop,"10,337"
1518,Vistara,19:15,14:50,19h 35m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"10,385"
1519,Vistara,19:15,14:50,19h 35m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"10,385"
1520,IndiGo,06:05,13:25,7h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"10,668"
1521,Vistara,08:45,14:50,6h 05m,Mumbai,Lucknow,No Meal Fare,1 Stop,"10,817"
1522,IndiGo,09:15,16:15,7h 00m,Mumbai,Lucknow,No Meal Fare,1 Stop,"11,036"
1523,IndiGo,09:15,17:35,8h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"11,036"
1524,IndiGo,08:15,17:35,9h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"11,036"
1525,IndiGo,07:05,13:25,6h 20m,Mumbai,Lucknow,No Meal Fare,1 Stop,"11,141"
1526,Air India,05:35,19:40,14h 05m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"11,154"
1527,Air India,21:15,19:40,22h 25m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"11,469"
1528,Air India,19:25,19:40,24h 15m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"11,469"
1529,Air India,19:25,19:40,24h 15m,Mumbai,Lucknow,No Meal Fare,2 Stop(s),"11,469"
